title,company,location,url,date,deadline,department,description,requirements,position_type
בודק בקשות להיתרי בניה,רמת נגב,רמת נגב,https://namerz.moin.gov.il/showexternal/55543/1,2026-06-22,2026-07-07,הנדסה,"רשות: רמת נגב · מחוז: דרום · יחידה: הנדסה · תחום: הנדסה · דירוג: דירוג דירוג מהנדסים דרגות 38-42 דירוג הנדסאים/מח""ר דרגות: 37-41 · רמת השכלה: אקדמאית / חילופית בהתאם לחוק · תאריך פרסום: 2026-06-22 · מועד הגשה: 2026-07-07 · מספר מכרז: 14026",אקדמאית / חילופית בהתאם לחוק,
אחר,מודיעין עילית,מודיעין עילית,https://namerz.moin.gov.il/showexternal/55553/3,2026-06-23,2026-07-07,דת,"רשות: מודיעין עילית · מחוז: יהודה ושומרון · יחידה: דת · תחום: דת · דירוג: דירוג מנהלי דרגה 7-9 · רמת השכלה: 12 שנות לימוד, קורסים נוספים כמפורט בקובץ · תאריך פרסום: 2026-06-23 · מועד הגשה: 2026-07-07 · מספר מכרז: 2624",12 שנות לימוד; קורסים נוספים כמפורט בקובץ,
אחר,מודיעין עילית,מודיעין עילית,https://namerz.moin.gov.il/showexternal/55554/2,2026-06-23,2026-07-07,ניהול כללי,"רשות: מודיעין עילית · מחוז: יהודה ושומרון · יחידה: ניהול כללי · תחום: ניהול כללי · דירוג: דירוג מנהלי 7-9 / הנדסאים 37-39 · רמת השכלה: אקדמאית / חילופית בהתאם לחוק, הנדסאי / טכנאי · תאריך פרסום: 2026-06-23 · מועד הגשה: 2026-07-07 · מספר מכרז: 2625",אקדמאית / חילופית בהתאם לחוק; הנדסאי / טכנאי,
מנהל ספריה עירונית,לב השרון,לב השרון,https://namerz.moin.gov.il/showexternal/55588/1,2026-06-23,2026-07-07,נוער תרבות וספורט,רשות: לב השרון · מחוז: מרכז · יחידה: נוער תרבות וספורט · תחום: נוער תרבות וספורט · רמת השכלה: אקדמאית / חילופית בהתאם לחוק · תאריך פרסום: 2026-06-23 · מועד הגשה: 2026-07-07 · מספר מכרז: 30/26,אקדמאית / חילופית בהתאם לחוק,
אחראי לתוכנית לזקן בקהילה,ראשון לציון,ראשון לציון,https://namerz.moin.gov.il/showexternal/55589/1,2026-06-23,2026-07-07,רווחה,"רשות: ראשון לציון · מחוז: מרכז · יחידה: רווחה · תחום: רווחה · דירוג: העובד יועסק במתח דרגות 40-42 בדירוג המח""ר או בחוזה דירוגי או בדירוג חינוך חברה ונוער         העבודה הינה בהיקף של 100%, 5 ימים בשבוע מתוכם פעם בשבוע אחה""צ.              מועמד שייבחר ישובץ במערך החירום העירוני · רמת השכלה: אקדמאית / חילופית בהתאם לחוק, הנדסאי / טכנאי · תאריך פרסום: 2026-06-23 · מועד הגשה: 2026-07-07 · מספר מכרז: 177.2026",אקדמאית / חילופית בהתאם לחוק; הנדסאי / טכנאי,
מדריך נוער רשותי,ראשון לציון,ראשון לציון,https://namerz.moin.gov.il/showexternal/55590/1,2026-06-23,2026-07-07,נוער תרבות וספורט,"רשות: ראשון לציון · מחוז: מרכז · יחידה: נוער תרבות וספורט · תחום: נוער תרבות וספורט · דירוג: העובד יועסק בדירוג חינוך, חברה ונוער.  היקף משרה של 50% - 100% (אפשרות להגדלת אחוזי משרה בהתאם לתקן פנוי) מועמד שיבחר לתפקיד ישובץ במערך החירום העירוני · רמת השכלה: 12 שנות לימוד, בגרות · תאריך פרסום: 2026-06-23 · מועד הגשה: 2026-07-07 · מספר מכרז: 180.2026",12 שנות לימוד; בגרות,
מנהל בית נוער,ראשון לציון,ראשון לציון,https://namerz.moin.gov.il/showexternal/55591/1,2026-06-23,2026-07-07,נוער תרבות וספורט,"רשות: ראשון לציון · מחוז: מרכז · יחידה: נוער תרבות וספורט · תחום: נוער תרבות וספורט · דירוג: ד.	העובד יועסק לפי הסכם קיבוצי בדרוג חינוך חברה נוער וקהילה. מועמד שייבחר ישובץ למערך החירום העירוני · רמת השכלה: 12 שנות לימוד, בגרות · תאריך פרסום: 2026-06-23 · מועד הגשה: 2026-07-07 · מספר מכרז: 179.2026",12 שנות לימוד; בגרות,
מפקח רישוי ובניה בועדות המקומיות או ברשות המקומית,ראשון לציון,ראשון לציון,https://namerz.moin.gov.il/showexternal/55592/1,2026-06-23,2026-07-07,הנדסה,"רשות: ראשון לציון · מחוז: מרכז · יחידה: הנדסה · תחום: הנדסה · דירוג: ה.	עובד יועסק במתח דרגות של 38-41  בדרוג המהנדסים או  במתח דרגות  37-41  בדירוג ההנדסאים/טכנאים  לחילופין העסקה  בחוזה  דירוגי מהנדסים/אדריכלים בכפוף לאישור משרד הפנים.  2 תקנים (100% משרה ) · רמת השכלה: אקדמאית / חילופית בהתאם לחוק, הנדסאי / טכנאי · תאריך פרסום: 2026-06-23 · מועד הגשה: 2026-07-07 · מספר מכרז: 194.2026",אקדמאית / חילופית בהתאם לחוק; הנדסאי / טכנאי,
אחר,מעלה אדומים,מעלה אדומים,https://namerz.moin.gov.il/showexternal/55593/2,2026-06-23,2026-07-07,בריאות,רשות: מעלה אדומים · מחוז: יהודה ושומרון · יחידה: בריאות · תחום: בריאות · דירוג: מחר · רמת השכלה: אקדמאית / חילופית בהתאם לחוק · תאריך פרסום: 2026-06-23 · מועד הגשה: 2026-07-07 · מספר מכרז: מא-25,אקדמאית / חילופית בהתאם לחוק,
חשמלאי,מעלה אדומים,מעלה אדומים,https://namerz.moin.gov.il/showexternal/55594/2,2026-06-23,2026-07-07,בריאות,"רשות: מעלה אדומים · מחוז: יהודה ושומרון · יחידה: שפ""ע ותשתיות · תחום: בריאות · דירוג: מח""ר · רמת השכלה: אקדמאית / חילופית בהתאם לחוק · תאריך פרסום: 2026-06-23 · מועד הגשה: 2026-07-07 · מספר מכרז: מא-25",אקדמאית / חילופית בהתאם לחוק,
מזכיר בית הספר,עמק יזרעאל,עמק יזרעאל,https://namerz.moin.gov.il/showexternal/55596/1,2026-06-23,2026-07-07,חינוך,"רשות: עמק יזרעאל · מחוז: צפון · יחידה: חינוך · תחום: חינוך · דירוג: מנהלי, 7-9 · רמת השכלה: 12 שנות לימוד · תאריך פרסום: 2026-06-23 · מועד הגשה: 2026-07-07 · מספר מכרז: 78/2026",12 שנות לימוד,
מפקח בכיר(חוקר) לתכנון ובניה,חבל אילות,חבל אילות,https://namerz.moin.gov.il/showexternal/55606/1,2026-06-23,2026-07-07,הנדסה,"רשות: חבל אילות · מחוז: דרום · יחידה: הנדסה · תחום: הנדסה · דירוג: הנדסאים/מח""ר · רמת השכלה: אדריכל / מהנדס, אקדמאית / חילופית בהתאם לחוק, הנדסאי / טכנאי · תאריך פרסום: 2026-06-23 · מועד הגשה: 2026-07-07 · מספר מכרז: 37.2026",אדריכל / מהנדס; אקדמאית / חילופית בהתאם לחוק; הנדסאי / טכנאי,
אחראי פרוייקטים הנדסיים,משגב,משגב,https://namerz.moin.gov.il/showexternal/55652/1,2026-06-24,2026-07-07,הנדסה,"רשות: משגב · מחוז: צפון · יחידה: הנדסה · תחום: הנדסה · רמת השכלה: אקדמאית / חילופית בהתאם לחוק, הנדסאי / טכנאי · תאריך פרסום: 2026-06-24 · מועד הגשה: 2026-07-07 · מספר מכרז: 79/26",אקדמאית / חילופית בהתאם לחוק; הנדסאי / טכנאי,
קצין ביקור סדיר,חבל מודיעין,חבל מודיעין,https://namerz.moin.gov.il/showexternal/55655/1,2026-06-24,2026-07-07,חינוך,רשות: חבל מודיעין · מחוז: מרכז · יחידה: חינוך · תחום: חינוך · דירוג: חינוך ונוער · רמת השכלה: אקדמאית / חילופית בהתאם לחוק · תאריך פרסום: 2026-06-24 · מועד הגשה: 2026-07-07 · מספר מכרז: 21-26,אקדמאית / חילופית בהתאם לחוק,
אחר,משגב,משגב,https://namerz.moin.gov.il/showexternal/55657/2,2026-06-24,2026-07-07,אשכולות,רשות: משגב · מחוז: צפון · יחידה: אשכולות · תחום: אשכולות · רמת השכלה: אקדמאית / חילופית בהתאם לחוק · תאריך פרסום: 2026-06-24 · מועד הגשה: 2026-07-07 · מספר מכרז: 81/26,אקדמאית / חילופית בהתאם לחוק,
אחר,נתניה,נתניה,https://namerz.moin.gov.il/showexternal/55746/1,2026-06-25,2026-07-07,רווחה,רשות: נתניה · מחוז: מרכז · יחידה: רווחה · תחום: רווחה · דירוג: 6-8 · רמת השכלה: 12 שנות לימוד · תאריך פרסום: 2026-06-25 · מועד הגשה: 2026-07-07 · מספר מכרז: 1093/26,12 שנות לימוד,
אחר,רמת גן,רמת גן,https://namerz.moin.gov.il/showexternal/46738/19,2026-06-17,2026-07-07,שפע ותשתיות,"רשות: רמת גן · מחוז: תל-אביב · יחידה: שפ""ע ותשתיות · תחום: שפע ותשתיות · דירוג: בדירוג מינהלי מסלול קידום: 6-8 · רמת השכלה: 12 שנות לימוד · תאריך פרסום: 2026-06-17 · מועד הגשה: 2026-07-07 · מספר מכרז: 3827474",12 שנות לימוד,
עובד סוציאלי,פתח תקווה,פתח תקווה,https://namerz.moin.gov.il/showexternal/55357/1,2026-06-16,2026-07-07,רווחה,"רשות: פתח תקווה · מחוז: מרכז · יחידה: רווחה · תחום: רווחה · דירוג: על פי הסכם קיבוצי של העובדים הסוציאליים · רמת השכלה: אקדמאית / חילופית בהתאם לחוק, קורסים נוספים כמפורט בקובץ · תאריך פרסום: 2026-06-16 · מועד הגשה: 2026-07-07 · מספר מכרז: 39-2026",אקדמאית / חילופית בהתאם לחוק; קורסים נוספים כמפורט בקובץ,
אחר,פתח תקווה,פתח תקווה,https://namerz.moin.gov.il/showexternal/55358/1,2026-06-16,2026-07-07,רווחה,"רשות: פתח תקווה · מחוז: מרכז · יחידה: רווחה · תחום: רווחה · דירוג: עפ""י הסכם קיבוצי עו""ס דרגת ניהול 2 · רמת השכלה: אקדמאית / חילופית בהתאם לחוק, קורסים נוספים כמפורט בקובץ · תאריך פרסום: 2026-06-16 · מועד הגשה: 2026-07-07 · מספר מכרז: 40-2026",אקדמאית / חילופית בהתאם לחוק; קורסים נוספים כמפורט בקובץ,
מדריך ראש צוות,פתח תקווה,פתח תקווה,https://namerz.moin.gov.il/showexternal/55359/1,2026-06-16,2026-07-07,רווחה,"רשות: פתח תקווה · מחוז: מרכז · יחידה: רווחה · תחום: רווחה · דירוג: עפ""י הסכם קיבוצי עו""ס, רמת ניהול 2 · רמת השכלה: אקדמאית / חילופית בהתאם לחוק, קורסים נוספים כמפורט בקובץ · תאריך פרסום: 2026-06-16 · מועד הגשה: 2026-07-07 · מספר מכרז: 51/2026",אקדמאית / חילופית בהתאם לחוק; קורסים נוספים כמפורט בקובץ,
אחר,פתח תקווה,פתח תקווה,https://namerz.moin.gov.il/showexternal/55360/1,2026-06-16,2026-07-07,רווחה,"רשות: פתח תקווה · מחוז: מרכז · יחידה: רווחה · תחום: רווחה · דירוג: עובדים סוציאליים עפ""י הסכם קיבוצי / דירוג מח""ר · רמת השכלה: אקדמאית / חילופית בהתאם לחוק, קורסים נוספים כמפורט בקובץ · תאריך פרסום: 2026-06-16 · מועד הגשה: 2026-07-07 · מספר מכרז: 88/2026",אקדמאית / חילופית בהתאם לחוק; קורסים נוספים כמפורט בקובץ,
עובד סוציאלי,פתח תקווה,פתח תקווה,https://namerz.moin.gov.il/showexternal/55361/1,2026-06-16,2026-07-07,רווחה,"רשות: פתח תקווה · מחוז: מרכז · יחידה: רווחה · תחום: רווחה · דירוג: דירוג העו""ס · רמת השכלה: אקדמאית / חילופית בהתאם לחוק, קורסים נוספים כמפורט בקובץ · תאריך פרסום: 2026-06-16 · מועד הגשה: 2026-07-07 · מספר מכרז: 100/2026",אקדמאית / חילופית בהתאם לחוק; קורסים נוספים כמפורט בקובץ,
"מנהל מרכז השכלה רשותי (היל""ה) ביחידה לקידום נוער",ערד,ערד,https://namerz.moin.gov.il/showexternal/55453/1,2026-06-18,2026-07-07,נוער תרבות וספורט,רשות: ערד · מחוז: דרום · יחידה: נוער תרבות וספורט · תחום: נוער תרבות וספורט · דירוג: חינוך ונוער · רמת השכלה: אקדמאית / חילופית בהתאם לחוק · תאריך פרסום: 2026-06-18 · מועד הגשה: 2026-07-07 · מספר מכרז: 44/2026,אקדמאית / חילופית בהתאם לחוק,
