title,company,location,date,url,department,workplace_type,position_type
Sales Enablement Manager- Maternity Leave Replacement,Buildots,Tel-Aviv,2026-06-15,https://buildots.com/careers/79.B6F/,Sales,Hybrid,maternity_cover
Sales Enablement Team Lead,Buildots,Tel-Aviv,2026-06-10,https://buildots.com/careers/FE.A6D/,Sales,Hybrid,
Senior Deep Learning Researcher,Buildots,Tel-Aviv,2026-06-25,https://buildots.com/careers/82.C66/,Research,Hybrid,
Senior React Native Engineer,Buildots,Tel-Aviv,2026-06-25,https://buildots.com/careers/4B.962/,Development,Hybrid,
VP Customer Success,Buildots,Arizona,2026-06-23,https://buildots.com/careers/10.964/,Customer Success,Remote,
Backend Developer,Cardo Systems,Ra'anana,2026-06-07,https://www.comeet.com/jobs/cardosystems/F2.003/backend-developer/D1.C6B,R&D,Hybrid,
Brand & Field Marketing Manager DACH (m/f/d),Cardo Systems,Bayern & Baden Württ,2026-06-14,https://www.comeet.com/jobs/cardosystems/F2.003/brand--field-marketing-manager-dach-mfd/34.869,Sales,Remote,
Campaign Manager - Temp. Position,Cardo Systems,Ra'anana,2026-06-09,https://www.comeet.com/jobs/cardosystems/F2.003/campaign-manager---temp_-position/4C.B61,Marketing,Hybrid,
Director of Embedded Software Engineering,Cardo Systems,Ra'anana,2026-03-30,https://www.comeet.com/jobs/cardosystems/F2.003/director-of-embedded-software-engineering/E5.867,R&D,Hybrid,
Embedded Software Engineer,Cardo Systems,Ra'anana,2026-06-28,https://www.comeet.com/jobs/cardosystems/F2.003/embedded-software-engineer/39.867,R&D,On-site,
Embedded Software Technical Lead,Cardo Systems,Ra'anana,2026-05-25,https://www.comeet.com/jobs/cardosystems/F2.003/embedded-software-technical-lead/29.86F,R&D,On-site,
Field & MarCom Manager,Cardo Systems,Ra'anana,2026-06-18,https://www.comeet.com/jobs/cardosystems/F2.003/field--marcom-manager/14.465,Marketing,Hybrid,
Hardware Manager,Cardo Systems,Ra'anana,2026-06-10,https://www.comeet.com/jobs/cardosystems/F2.003/hardware-manager/4A.C68,R&D,Hybrid,
Mobile Developer (AI-Driven Development),Cardo Systems,Ra'anana,2026-06-03,https://www.comeet.com/jobs/cardosystems/F2.003/mobile-developer-ai-driven-development/C9.96C,R&D,On-site,
Product Marketing Manager,Cardo Systems,Ra'anana,2026-06-28,https://www.comeet.com/jobs/cardosystems/F2.003/product-marketing-manager/55.D69,Marketing,Hybrid,
Program and NPI Engineer,Cardo Systems,Ra'anana,2026-06-01,https://www.comeet.com/jobs/cardosystems/F2.003/program-and-npi-engineer/20.76F,Operations,Hybrid,
"Account Executive, SLG (Midwest)",Cellebrite,Tysons,2026-06-24,https://cellebrite.com/en/about/careers/positions/?comeet_cat=usa-remote&comeet_pos=B7.969&comeet_all=all,Sales,Remote,
AI Content Marketing Strategist,Cellebrite,Tysons,2026-06-28,https://cellebrite.com/en/about/careers/positions/?comeet_cat=usa-remote&comeet_pos=0E.A6A&comeet_all=all&applicant_guid=b123a56a-e2f8-4ee1-a81c-2bfdb6d2ae26&source=JobTarget+via+Virginia+Workforce+Connection&+Workforce+Connection&+Content+Marketing+Strategist+MjJfOTYyNDZfNDM3NzcwXzE3NjUxODU%3D&_jtochash=KgwnP7caL6XnLUR5QFXm1a&_jtocprof=Zltj1hEzdr_p1-UbPv6Dm2E5uFhSR2AJ,Marketing,Remote,
AI- Enabled Learning & Development Manager,Cellebrite,Petah Tikva,2026-06-28,https://cellebrite.com/en/about/careers/positions/?comeet_cat=israel-petah-tikva&comeet_pos=3B.B64&comeet_all=all,HR,Hybrid,
Android Security Researcher,Cellebrite,Tel Aviv-Yafo,2026-06-29,https://cellebrite.com/en/about/careers/positions/?comeet_cat=israel&comeet_pos=FE.D18&comeet_all=all,Product and Technology,Remote,
Bookkeeper,Cellebrite,Petah Tikva,2026-06-24,https://cellebrite.com/en/about/careers/positions/?comeet_cat=israel-petah-tikva&comeet_pos=A5.866&comeet_all=all,Finance,Hybrid,
Business Application and AI Developer,Cellebrite,Petah Tikva,2026-06-21,https://cellebrite.com/en/about/careers/positions/?comeet_cat=israel-petah-tikva&comeet_pos=20.967&comeet_all=all,Information Technology,Hybrid,
Channel Account Manager - FSI,Cellebrite,Tysons,2026-06-28,https://cellebrite.com/en/about/careers/positions/?comeet_cat=usa-remote&comeet_pos=08.86C&comeet_all=all&ref=trueup,Sales,Remote,
Compliance Operations Analyst,Cellebrite,Petah Tikva,2026-06-24,https://cellebrite.com/en/about/careers/positions/?comeet_cat=israel-petah-tikva&comeet_pos=22.A67&comeet_all=all,Legal,Hybrid,
Customer Success Manager - Federal,Cellebrite,Tysons,2026-06-26,https://cellebrite.com/en/about/careers/positions/?comeet_cat=usa-remote&comeet_pos=4E.C62&comeet_all=all,Professional Services & Customer Success,Remote,
Director - Pricing Strategy,Cellebrite,Tysons,2026-06-15,https://cellebrite.com/en/about/careers/positions/?comeet_cat=usa-remote&comeet_pos=E0.668&comeet_all=all,Marketing,Remote,
Director of Global Procurement,Cellebrite,Petah Tikva,2026-06-24,https://cellebrite.com/en/about/careers/positions/?comeet_cat=israel-petah-tikva&comeet_pos=DE.B60&comeet_all=all,Operations,Hybrid,
Embedded Linux & Security Engineer,Cellebrite,Tel Aviv-Yafo,2026-06-24,https://cellebrite.com/en/about/careers/positions/?comeet_cat=israel-tlv&comeet_pos=84.561&comeet_all=all,Product and Technology,Hybrid,
Exploit Engineer,Cellebrite,Tel Aviv-Yafo,2026-06-24,https://cellebrite.com/en/about/careers/positions/?comeet_cat=israel-tlv&comeet_pos=E0.F50&comeet_all=all,Product and Technology,Hybrid,
Federal Account Executive - USAF & Army,Cellebrite,Tysons,2026-06-11,https://cellebrite.com/en/about/careers/positions/?comeet_cat=us-dc&comeet_pos=25.96E&comeet_all=all,Sales,Remote,
Field Marketing Manager,Cellebrite,Tysons,2026-06-29,https://cellebrite.com/en/about/careers/positions/?comeet_cat=usa-remote&comeet_pos=64.96A&comeet_all=all,Marketing,Remote,
Field Marketing Manager - LATAM,Cellebrite,São Paulo,2026-05-26,https://cellebrite.com/en/about/careers/positions/?comeet_cat=brazil&comeet_pos=C8.961&comeet_all=all,Marketing,Remote,
GenAI Engineering Manager,Cellebrite,Petah Tikva,2026-06-28,https://cellebrite.com/en/about/careers/positions/?comeet_cat=israel-petah-tikva&comeet_pos=74.A69&comeet_all=all,Product and Technology,Hybrid,
Global Shipping Specialist,Cellebrite,Kiryat Malachi,2026-06-28,https://cellebrite.com/en/about/careers/positions/?comeet_cat=israel-kiryat-malachi&comeet_pos=CD.A6E&comeet_all=all,Operations,On-site,
HRIS Specialist,Cellebrite,Petah Tikva,2026-06-24,https://cellebrite.com/en/about/careers/positions/?comeet_cat=israel-petah-tikva&comeet_pos=D9.C69&comeet_all=all,HR,Hybrid,
Information Security GRC Lead,Cellebrite,Petah Tikva,2026-06-18,https://cellebrite.com/en/about/careers/positions/?comeet_cat=israel-petah-tikva&comeet_pos=8C.C64&comeet_all=all,Security,Hybrid,
iOS Vulnerability Researcher,Cellebrite,Tel Aviv-Yafo,2026-06-28,https://cellebrite.com/en/about/careers/positions/?comeet_cat=rd&comeet_pos=0B.613&comeet_all=all,Product and Technology,Hybrid,
iOS Vulnerability Researcher (Remote),Cellebrite,Tysons,2026-06-24,https://cellebrite.com/en/about/careers/positions/?comeet_cat=usa-remote&comeet_pos=B2.048&comeet_all=all,Product and Technology,Remote,
IT AI Security Architect,Cellebrite,Petah Tikva,2026-06-25,https://cellebrite.com/en/about/careers/positions/?comeet_cat=israel-petah-tikva&comeet_pos=DF.C6E&comeet_all=all,Security,On-site,
IT AI Specialist,Cellebrite,Petah Tikva,2026-06-22,https://cellebrite.com/en/about/careers/positions/?comeet_cat=israel-petah-tikva&comeet_pos=5A.C64&comeet_all=all,Information Technology,Hybrid,
IT Service and Support Manager,Cellebrite,Petah Tikva,2026-06-23,https://cellebrite.com/en/about/careers/positions/?comeet_cat=israel-petah-tikva&comeet_pos=D3.A6B&comeet_all=all,Information Technology,On-site,
Middleware Engineer,Cellebrite,Tysons,2026-06-27,https://cellebrite.com/en/about/careers/positions/?comeet_cat=usa-remote&comeet_pos=FB.76C&comeet_all=all,Product and Technology,Remote,
Payroll Accountant EMEA (ML Replacement),Cellebrite,Petah Tikva,2026-06-24,https://cellebrite.com/en/about/careers/positions/?comeet_cat=israel-petah-tikva&comeet_pos=34.C69&comeet_all=all,Finance,On-site,
Pre Sales Solutions Engineer- Federal,Cellebrite,Tysons,2026-06-23,https://cellebrite.com/en/about/careers/positions/?comeet_cat=usa-remote&comeet_pos=CD.C6F&comeet_all=all,Sales,Remote,
Python Linux Software Developer,Cellebrite,Tel Aviv-Yafo,2026-06-24,https://cellebrite.com/en/about/careers/positions/?comeet_cat=israel-tlv&comeet_pos=B7.369&comeet_all=all,Product and Technology,Hybrid,
"Sales Director, SLG West",Cellebrite,Tysons,2026-06-24,https://cellebrite.com/en/about/careers/positions/?comeet_cat=usa-remote&comeet_pos=C8.960&comeet_all=all,Sales,Remote,
Sales Operations Specialist,Cellebrite,Tysons,2026-06-23,https://cellebrite.com/en/about/careers/positions/?comeet_cat=usa-remote&comeet_pos=4E.A6E&comeet_all=all,Operations,Remote,
Security Researcher,Cellebrite,Petah Tikva,2026-06-28,https://cellebrite.com/en/about/careers/positions/?comeet_cat=israel-petah-tikva&comeet_pos=22.C60&comeet_all=all,Product and Technology,Hybrid,
"Senior Data Engineer, GenAI Platform",Cellebrite,Petah Tikva,2026-06-24,https://cellebrite.com/en/about/careers/positions/?comeet_cat=israel-petah-tikva&comeet_pos=A2.B65&comeet_all=all,Product and Technology,Hybrid,
Senior Embedded Security Engineer,Cellebrite,Tel Aviv-Yafo,2026-06-24,https://cellebrite.com/en/about/careers/positions/?comeet_cat=israel-tlv&comeet_pos=A6.B69&comeet_all=all,Product and Technology,Hybrid,
Senior Financial Business Analyst,Cellebrite,Petah Tikva,2026-06-24,https://cellebrite.com/en/about/careers/positions/?comeet_cat=israel-petah-tikva&comeet_pos=45.A6A&comeet_all=all,Finance,Hybrid,
Senior Product Marketing Manager - AI,Cellebrite,Tysons,2026-06-26,https://cellebrite.com/en/about/careers/positions/?comeet_cat=usa-remote&comeet_pos=A7.A61&comeet_all=all,Marketing,Remote,
Solutions Engineer,Cellebrite,Madrid,2026-06-15,https://cellebrite.com/en/about/careers/positions/?comeet_cat=spain&comeet_pos=14.96A&comeet_all=all,Sales,Remote,
Solutions Engineer APAC,Cellebrite,Minato City,2026-06-10,https://cellebrite.com/en/about/careers/positions/?comeet_cat=japan&comeet_pos=0F.86E&comeet_all=all,Sales,Remote,
Solutions Engineer France,Cellebrite,Paris,2026-06-18,https://cellebrite.com/en/about/careers/positions/?comeet_cat=france&comeet_pos=14.96C&comeet_all=all,Sales,Remote,
Staff Software Engineer - AI Platform,Cellebrite,Petah Tikva,2026-06-28,https://cellebrite.com/en/about/careers/positions/?comeet_cat=israel-petah-tikva&comeet_pos=26.A65&comeet_all=all,Product and Technology,Hybrid,
Systems Engineer,Cellebrite,Tysons,2026-06-24,https://cellebrite.com/en/about/careers/positions/?comeet_cat=us-dc&comeet_pos=2F.C62&comeet_all=all,Information Technology,Remote,
Technical Support Engineer,Cellebrite,Tysons,2026-06-29,https://cellebrite.com/en/about/careers/positions/?comeet_cat=usa-remote&comeet_pos=43.D62&comeet_all=all,Technical Customer Support,Remote,
Bookkeeper,Ceragon,Rosh Ha'ayin,2026-06-22,https://www.ceragon.com/about-ceragon/careers/bookkeeper-39-b6f,Finance,Hybrid,
Communication Algorithms Engineer,Ceragon,Rosh Ha'ayin,2026-06-23,https://www.ceragon.com/about-ceragon/careers/communication-algorithms-engineer-c8-769,R&D,Hybrid,
Field Engineer II - SC,Ceragon,Greenville,2026-03-10,https://www.ceragon.com/about-ceragon/careers/,Professional Services,Remote,
HW Board Design Engineer,Ceragon,Rosh Ha'ayin,2026-06-28,https://www.ceragon.com/about-ceragon/careers/hw-board-design-engineer-2b-b62,R&D,Hybrid,
Mechanical Design Engineer (R&D),Ceragon,Rosh Ha'ayin,2026-05-26,https://www.ceragon.com/about-ceragon/careers/mechanical-design-engineer-r-d-59-668,R&D,Hybrid,
Radio Customer Support Expert,Ceragon,Rosh Ha'ayin,2026-06-24,https://www.ceragon.com/about-ceragon/careers/radio-customer-support-expert-7b-a62,Global Services,Hybrid,
Radio System Architect,Ceragon,Rosh Ha'ayin,2026-06-28,https://www.ceragon.com/about-ceragon/careers/radio-system-architect-e8-765,R&D,Hybrid,
Radio System Integration Engineer,Ceragon,Rosh Ha'ayin,2026-06-24,https://www.ceragon.com/about-ceragon/careers/radio-system-integration-engineer-02-c6a,R&D,On-site,
Sales Director,Ceragon,New Delhi,2026-06-10,https://www.ceragon.com/about-ceragon/careers/sales-director-fc-768,Sales,Remote,
Sales Manager,Ceragon,Richardson,2026-06-25,https://www.ceragon.com/about-ceragon/careers/sales-manager-d3-d60,Sales,Remote,
Sales Manager  Oil & Gas,Ceragon,Denver,2026-05-05,https://www.ceragon.com/about-ceragon/careers/sales-manager-oil-gas-89-267,Sales,Remote,
Software Developer,Ceragon,Rosh Ha'ayin,2026-06-18,https://www.ceragon.com/about-ceragon/careers/software-developer-5e-f53,R&D,Hybrid,
System Verification & Validation Testing Engineer,Ceragon,Rosh Ha'ayin,2026-06-25,https://www.ceragon.com/about-ceragon/careers/system-verification-validation-testing-engineer-9f-66f,R&D,Hybrid,
Verification Engineer,Ceragon,Rosh Ha'ayin,2026-06-28,https://www.ceragon.com/about-ceragon/careers/verification-engineer-bd-a57,R&D,Hybrid,
AI Embedded Engineer,Ceva,Ra'anana,2026-06-18,https://www.ceva-ip.com/career/position/F9.66B/,,Hybrid,
AI NPU Simulator - Senior Team Lead,Ceva,Ra'anana,2026-06-25,https://www.ceva-ip.com/career/position/C3.D6F/,,Hybrid,
AI Software Architect,Ceva,Ra'anana,2026-06-22,https://www.ceva-ip.com/career/position/79.76A/,,Hybrid,
AI Software SDK Senior Team Leader,Ceva,Ra'anana,2026-06-21,https://www.ceva-ip.com/career/position/8D.B6A/,,Hybrid,
Application Engineer,Ceva,Ra'anana,2026-06-24,https://www.ceva-ip.com/career/position/B3.B63/,,Hybrid,
CAD & Infrastructure Team Leader,Ceva,Ra'anana,2026-06-02,https://www.ceva-ip.com/career/position/05.A6B/,,Hybrid,
Compiler Team Leader,Ceva,Ra'anana,2026-06-21,https://www.ceva-ip.com/career/position/FA.B61/,,Hybrid,
CRM Administrator,Ceva,Ra'anana,2026-06-21,https://www.ceva-ip.com/career/position/CD.C66/,,Hybrid,
Director of Licensing,Ceva,Ra'anana,2026-06-25,https://www.ceva-ip.com/career/position/3E.F5F/,,Hybrid,
Director of SW Development Tools,Ceva,Ra'anana,2026-06-08,https://www.ceva-ip.com/career/position/B4.A6F/,,Hybrid,
DSP and AI libraries Software Team Leader,Ceva,Ra'anana,2026-06-16,https://www.ceva-ip.com/career/position/87.B50/,,Hybrid,
Graph Compiler Software Senior Team Leader,Ceva,Ra'anana,2026-03-06,https://www.ceva-ip.com/career/position/95.C51/,,Hybrid,
R&D Project Manager,Ceva,Ra'anana,2026-02-14,https://www.ceva-ip.com/career/position/7E.754/,,Hybrid,
"R&D Technical Project Manager, AI Division",Ceva,Ra'anana,2026-06-27,https://www.ceva-ip.com/career/position/4A.767/,,Hybrid,
Talent Acquisition Specialist,Ceva,Ra'anana,2026-06-04,https://www.ceva-ip.com/career/position/C8.66E/,,Hybrid,
"AI Business Analyst, GTM",Chargeflow,Modiin-Maccabim-Reut,2026-06-02,https://www.comeet.com/jobs/chargeflow/29.001/ai-business-analyst-gtm/E8.B6F,Business Operations,Hybrid,
Billing and Collection Specialist - Philippines,Chargeflow,Manila,2025-11-30,https://www.comeet.com/jobs/chargeflow/29.001/billing-and-collection-specialist---philippines/A2.C5B,Finance,Remote,
Chargeback Analyst,Chargeflow,Manila,2026-04-27,https://www.comeet.com/jobs/chargeflow/29.001/chargeback-analyst/0C.76F,Fraud Prevention,Remote,
Engineering Squad Lead,Chargeflow,Modiin-Maccabim-Reut,2026-05-26,https://www.comeet.com/jobs/chargeflow/29.001/engineering-squad-lead/FC.266,Development,Hybrid,
Onboarding Manager,Chargeflow,Modiin-Maccabim-Reut,2026-06-25,https://www.comeet.com/jobs/chargeflow/29.001/onboarding-manager/BF.C64,Customer Success,Hybrid,
Senior Backend Engineer,Chargeflow,Modiin-Maccabim-Reut,2026-05-27,https://www.comeet.com/jobs/chargeflow/29.001/senior-backend-engineer/56.657,Development,Hybrid,
Communications Director,Checkmarx,US- Remote,2026-06-27,https://checkmarx.com/job-openings/position/11.D6D/,Marketing,Remote,
"Director of Developer Advocate, Application Security",Checkmarx,US- Remote,2026-06-26,https://checkmarx.com/job-openings/position/11.D6C/,Marketing,Remote,
"Director, Business Intelligence & Application Architecture",Checkmarx,Ramat Gan,2026-06-25,https://checkmarx.com/job-openings/position/8D.86B/,CFO,Hybrid,
Enterprise Account Manager,Checkmarx,Los Angeles,2026-06-26,https://checkmarx.com/job-openings/position/0E.A65/,Sales,Remote,
Manager of Product Management,Checkmarx,US- Remote,2026-06-29,https://checkmarx.com/job-openings/position/15.96C/,Product,Remote,
Manager of Product Management,Checkmarx,Ramat Gan,2026-06-27,https://checkmarx.com/job-openings/position/22.C6A/,Product,Hybrid,
Sales Director,Checkmarx,US- Remote,2026-06-25,https://checkmarx.com/job-openings/position/7B.B6B/,Sales,Remote,
SecOps Engineer,Checkmarx,Ramat Gan,2026-06-28,https://checkmarx.com/job-openings/position/53.B65/,Research & Development,Hybrid,
"Security Engineer, Endpoint and Device Security",Checkmarx,Ramat Gan,2026-06-28,https://checkmarx.com/job-openings/position/43.B68,Research & Development,Hybrid,
"Security Engineer, SOAR and Automation",Checkmarx,Ramat Gan,2026-06-25,https://checkmarx.com/job-openings/position/43.B6F/,Research & Development,Hybrid,
Senior BI Data Engineer,Checkmarx,Ramat Gan,2026-06-28,https://checkmarx.com/job-openings/position/E0.D62/?t=1782201365314,CFO,Hybrid,
Senior Product Manager,Checkmarx,Ramat Gan,2026-06-28,https://checkmarx.com/job-openings/position/4B.B6F/?t=1780564071703,Product,Hybrid,
Senior Solutions Engineer,Checkmarx,India,2026-06-27,https://checkmarx.com/job-openings/position/25.C6E/,Sales,Remote,
Solutions Engineer,Checkmarx,US- Remote,2026-06-25,https://checkmarx.com/job-openings/position/66.A6A/,Sales,Remote,
Strategic Account Manager,Checkmarx,Canada,2026-06-29,https://checkmarx.com/job-openings/position/1D.865,Sales,Remote,
BE Software Engineer,Claroty,Tel Aviv,2026-06-24,https://claroty.com/open-positions/FA.E52,Software Engineering,Hybrid,
Director of Product Management,Claroty,Tel Aviv,2026-06-28,https://claroty.com/open-positions/BE.86D,Product Management,Hybrid,
Director of Strategic Alliances,Claroty,New York,2026-06-23,https://claroty.com/open-positions/36.A67,Business Development,Remote,
"Financial Controller, Public Sector",Claroty,New York,2026-06-25,https://claroty.com/open-positions/42.B60,Finance,Remote,
IT Operations & Helpdesk Engineer,Claroty,Tel Aviv,2026-06-26,https://claroty.com/open-positions/23.B6A?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMjU2MjgxMDQwNTU4AAEelifxoJu-NUnQ539EaQ5ZHvi9F74H-EUuK66E7cnTfUz3PqdT393pf8obf-Y_aem_6fBB0fUsGRuNwbcrv6wg9A,IT,On-site,
Legal Counsel,Claroty,Tel Aviv,2026-06-28,https://claroty.com/open-positions/63.D66?t=1782287596338,Legal,Hybrid,
Product Support Engineer,Claroty,London,2026-06-07,https://claroty.com/open-positions/04.963,Support,Remote,
Sales Development Representative,Claroty,Tokyo,2026-06-28,https://claroty.com/open-positions/AF.A6D?t=1780147320067,Marketing,Remote,
